Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
07.10.2017 14:54:00;1.43;0.10;-0.87;-0.28;291.87;18.72;115.82;8.65;349.88;377.62;7.47;107.18;-27.74;79.44;
07.10.2017 14:55:00;1.43;0.10;-0.88;-0.28;291.93;18.78;116.07;8.53;349.18;377.76;7.35;107.54;-28.58;78.96;
07.10.2017 14:56:00;1.33;0.08;-0.89;-0.29;291.97;18.83;107.93;7.28;348.79;377.06;6.74;100.65;-28.27;72.38;
07.10.2017 14:57:00;1.25;0.07;-0.88;-0.29;292.04;18.89;101.53;6.19;350.12;377.41;6.10;95.34;-27.29;68.05;
07.10.2017 14:58:00;1.24;0.07;-0.86;-0.29;292.11;18.96;100.62;6.12;351.40;377.43;6.09;94.50;-26.02;68.48;
07.10.2017 14:59:00;1.21;0.06;-0.86;-0.30;292.15;19.00;98.23;4.94;352.07;376.61;5.02;93.29;-24.54;68.75;
07.10.2017 15:00:00;1.18;0.04;-0.85;-0.29;292.20;19.05;95.51;3.75;352.74;377.38;3.92;91.76;-24.64;67.12;
07.10.2017 15:01:00;1.13;0.04;-0.86;-0.29;292.22;19.07;91.66;3.48;352.53;377.47;3.80;88.18;-24.94;63.24;
07.10.2017 15:02:00;1.08;0.02;-0.85;-0.31;292.19;19.04;87.50;2.06;353.10;375.95;2.35;85.44;-22.85;62.59;
07.10.2017 15:03:00;1.07;0.01;-0.84;-0.31;292.23;19.08;86.26;1.28;353.41;376.25;1.49;84.97;-22.84;62.14;
07.10.2017 15:04:00;1.03;0.01;-0.85;-0.30;292.27;19.12;83.47;0.99;353.32;376.74;1.18;82.49;-23.42;59.07;
07.10.2017 15:05:00;0.99;0.00;-0.86;-0.31;292.31;19.16;79.83;0.44;353.06;376.53;0.55;79.40;-23.47;55.93;
07.10.2017 15:06:00;0.99;0.01;-0.86;-0.31;292.33;19.18;80.56;0.90;353.16;375.78;1.12;79.66;-22.62;57.04;
07.10.2017 15:07:00;1.04;0.02;-0.86;-0.31;292.33;19.18;84.10;1.86;352.81;375.71;2.21;82.24;-22.90;59.34;
07.10.2017 15:08:00;1.09;0.03;-0.87;-0.31;292.32;19.17;88.02;2.72;352.19;376.15;3.08;85.30;-23.96;61.34;
07.10.2017 15:09:00;1.12;0.04;-0.87;-0.31;292.36;19.21;90.83;3.58;352.23;375.89;3.94;87.25;-23.67;63.58;
07.10.2017 15:10:00;1.12;0.03;-0.88;-0.32;292.36;19.21;90.77;2.43;351.48;375.73;2.67;88.34;-24.25;64.09;
07.10.2017 15:11:00;1.06;0.01;-0.90;-0.32;292.31;19.16;85.75;0.56;350.19;374.88;0.62;85.19;-24.68;60.51;
07.10.2017 15:12:00;0.95;-0.02;-0.90;-0.32;292.31;19.16;76.78;-1.58;349.91;374.90;-2.08;78.37;-25.00;53.37;
07.10.2017 15:13:00;0.89;-0.02;-0.88;-0.32;292.32;19.17;72.11;-2.07;351.05;375.56;-2.88;74.18;-24.51;49.68;
07.10.2017 15:14:00;0.88;-0.02;-0.87;-0.32;292.31;19.16;70.88;-2.04;352.27;375.52;-2.88;72.93;-23.26;49.67;
07.10.2017 15:15:00;0.89;-0.02;-0.85;-0.32;292.29;19.14;72.11;-1.44;353.48;374.81;-1.99;73.55;-21.33;52.22;
07.10.2017 15:16:00;0.90;-0.03;-0.84;-0.32;292.26;19.11;72.83;-2.34;353.78;374.44;-3.22;75.17;-20.66;54.51;
07.10.2017 15:17:00;0.91;-0.02;-0.85;-0.32;292.19;19.04;73.70;-2.14;352.90;374.12;-2.90;75.84;-21.22;54.61;
07.10.2017 15:18:00;0.91;-0.02;-0.85;-0.32;292.17;19.02;73.34;-1.64;352.55;374.28;-2.24;74.98;-21.73;53.25;
07.10.2017 15:19:00;0.91;-0.02;-0.85;-0.32;292.17;19.02;73.78;-1.43;352.61;374.14;-1.93;75.20;-21.53;53.67;
07.10.2017 15:20:00;0.94;-0.02;-0.84;-0.32;292.12;18.97;76.30;-1.32;352.91;373.97;-1.74;77.62;-21.06;56.56;
07.10.2017 15:21:00;0.99;0.00;-0.85;-0.31;292.11;18.96;80.46;0.44;352.56;374.82;0.53;80.02;-22.27;57.76;
07.10.2017 15:22:00;1.02;0.01;-0.85;-0.31;292.09;18.94;82.22;1.08;352.11;375.45;1.31;81.14;-23.34;57.80;
07.10.2017 15:23:00;1.01;0.01;-0.85;-0.30;292.09;18.94;81.64;1.18;352.03;375.57;1.44;80.47;-23.54;56.92;
07.10.2017 15:24:00;0.96;0.00;-0.84;-0.31;292.09;18.94;77.93;0.10;352.57;375.27;0.12;77.83;-22.70;55.13;
07.10.2017 15:25:00;0.92;-0.01;-0.84;-0.30;292.11;18.96;74.13;-1.17;353.26;375.93;-1.58;75.30;-22.67;52.63;
07.10.2017 15:26:00;0.87;-0.02;-0.84;-0.31;292.14;18.99;70.42;-1.42;353.51;375.66;-2.05;71.85;-22.15;49.70;
07.10.2017 15:27:00;0.76;-0.04;-0.84;-0.31;292.11;18.96;61.43;-3.86;353.28;374.47;-6.33;65.28;-21.19;44.09;
07.10.2017 15:28:00;0.69;-0.06;-0.83;-0.31;292.13;18.98;55.73;-5.10;354.05;374.73;-9.15;60.82;-20.68;40.14;
07.10.2017 15:29:00;0.65;-0.07;-0.82;-0.32;292.15;19.00;52.51;-5.83;354.59;374.64;-11.11;58.35;-20.05;38.30;
07.10.2017 15:30:00;0.63;-0.07;-0.82;-0.31;292.19;19.04;51.32;-5.90;354.70;374.96;-11.49;57.22;-20.27;36.95;
07.10.2017 15:31:00;0.63;-0.07;-0.82;-0.32;292.19;19.04;50.65;-5.73;354.69;374.37;-11.32;56.38;-19.68;36.70;
07.10.2017 15:32:00;0.61;-0.07;-0.83;-0.32;292.15;19.00;49.45;-5.94;354.33;373.71;-12.01;55.38;-19.38;36.00;
07.10.2017 15:33:00;0.58;-0.08;-0.82;-0.33;292.11;18.96;47.28;-6.65;354.43;373.16;-14.06;53.93;-18.73;35.20;
07.10.2017 15:34:00;0.56;-0.08;-0.81;-0.33;292.12;18.97;45.67;-7.20;355.33;372.97;-15.76;52.87;-17.64;35.23;
07.10.2017 15:35:00;0.54;-0.09;-0.81;-0.33;292.11;18.96;44.10;-7.70;355.19;373.16;-17.48;51.81;-17.97;33.83;
07.10.2017 15:36:00;0.50;-0.09;-0.80;-0.33;292.08;18.93;40.41;-8.18;355.45;372.63;-20.37;48.59;-17.17;31.42;
07.10.2017 15:37:00;0.42;-0.12;-0.80;-0.33;292.02;18.87;33.85;-10.26;355.48;372.25;-30.53;44.11;-16.77;27.34;
07.10.2017 15:38:00;0.33;-0.14;-0.79;-0.33;291.97;18.82;26.59;-11.92;356.12;371.73;-45.34;38.50;-15.62;22.89;
07.10.2017 15:39:00;0.26;-0.15;-0.78;-0.33;291.97;18.82;20.67;-12.84;356.73;371.89;-62.47;33.51;-15.17;18.34;
07.10.2017 15:40:00;0.21;-0.16;-0.78;-0.33;291.94;18.79;16.95;-13.61;356.68;372.22;-80.30;30.57;-15.54;15.03;
07.10.2017 15:41:00;0.19;-0.15;-0.77;-0.33;291.92;18.77;15.20;-12.75;356.85;371.76;-84.17;27.95;-14.91;13.04;
07.10.2017 15:42:00;0.15;-0.16;-0.77;-0.33;291.90;18.75;12.27;-13.55;356.82;370.87;-110.94;25.82;-14.05;11.76;
07.10.2017 15:43:00;0.12;-0.16;-0.77;-0.33;291.92;18.77;9.92;-14.12;356.82;371.05;-143.33;24.03;-14.23;9.81;
07.10.2017 15:44:00;0.08;-0.17;-0.78;-0.34;291.89;18.74;6.41;-14.73;356.33;370.70;-235.82;21.14;-14.36;6.77;
07.10.2017 15:45:00;0.07;-0.17;-0.77;-0.34;291.86;18.71;5.50;-14.73;356.27;370.48;-269.77;20.24;-14.21;6.03;
07.10.2017 15:46:00;0.04;-0.18;-0.77;-0.34;291.81;18.66;3.59;-15.94;356.49;369.82;-451.21;19.54;-13.33;6.20;
07.10.2017 15:47:00;0.05;-0.18;-0.77;-0.34;291.78;18.63;3.74;-15.63;356.42;369.93;-420.32;19.37;-13.50;5.87;
07.10.2017 15:48:00;0.05;-0.19;-0.76;-0.34;291.74;18.59;4.19;-16.18;356.54;369.64;-386.89;20.38;-13.11;7.27;
07.10.2017 15:49:00;0.07;-0.18;-0.77;-0.33;291.72;18.57;5.40;-15.83;356.06;370.08;-298.47;21.23;-14.02;7.20;
07.10.2017 15:50:00;0.09;-0.17;-0.76;-0.33;291.67;18.52;7.68;-14.69;356.02;369.79;-192.61;22.37;-13.78;8.59;
07.10.2017 15:51:00;0.13;-0.16;-0.75;-0.33;291.63;18.48;10.80;-14.20;356.59;369.39;-133.76;25.00;-12.80;12.20;
07.10.2017 15:52:00;0.21;-0.15;-0.74;-0.33;291.61;18.46;17.14;-12.90;357.10;369.83;-76.76;30.05;-12.73;17.32;
07.10.2017 15:53:00;0.30;-0.13;-0.68;-0.32;291.55;18.40;24.11;-10.94;361.19;370.53;-46.00;35.04;-9.34;25.71;
07.10.2017 15:54:00;0.40;-0.09;-0.55;-0.31;291.49;18.34;32.42;-8.07;369.87;371.00;-25.20;40.49;-1.13;39.36;
07.10.2017 15:55:00;0.45;-0.07;-0.51;-0.31;291.36;18.21;36.76;-5.97;372.56;370.87;-16.29;42.73;1.70;44.43;
07.10.2017 15:56:00;0.46;-0.05;-0.42;-0.30;291.21;18.06;37.34;-4.79;377.66;371.14;-12.83;42.14;6.51;48.65;
07.10.2017 15:57:00;0.43;-0.06;-0.49;-0.30;291.08;17.93;34.49;-4.85;371.86;370.90;-14.12;39.33;0.96;40.29;
07.10.2017 15:58:00;0.37;-0.06;-0.58;-0.29;290.95;17.80;29.67;-5.11;364.95;370.72;-17.25;34.78;-5.77;29.01;
07.10.2017 15:59:00;0.34;-0.05;-0.66;-0.29;290.87;17.72;27.79;-4.68;358.69;370.00;-16.85;32.47;-11.31;21.16;
07.10.2017 16:00:00;0.33;-0.06;-0.73;-0.30;290.76;17.61;27.12;-5.47;353.32;369.12;-20.16;32.59;-15.80;16.79;
07.10.2017 16:01:00;0.38;-0.06;-0.75;-0.29;290.68;17.53;30.38;-5.17;351.07;369.32;-17.19;35.56;-18.24;17.31;
07.10.2017 16:02:00;0.44;-0.04;-0.76;-0.28;290.63;17.48;35.61;-3.09;350.38;369.86;-8.79;38.70;-19.48;19.22;
07.10.2017 16:03:00;0.54;-0.01;-0.76;-0.28;290.62;17.47;43.47;-0.45;350.55;370.25;-1.17;43.92;-19.70;24.22;
07.10.2017 16:04:00;0.60;0.00;-0.77;-0.28;290.61;17.46;48.57;0.00;349.65;370.74;-0.01;48.57;-21.09;27.48;
07.10.2017 16:05:00;0.62;0.01;-0.80;-0.28;290.57;17.42;50.55;0.47;347.54;370.53;0.92;50.08;-22.99;27.10;
07.10.2017 16:06:00;0.63;0.00;-0.82;-0.28;290.53;17.38;51.08;0.33;345.39;370.37;0.62;50.75;-24.98;25.76;
07.10.2017 16:07:00;0.71;0.02;-0.85;-0.27;290.54;17.39;57.38;1.78;343.38;371.12;3.08;55.61;-27.74;27.86;
07.10.2017 16:08:00;0.78;0.04;-0.88;-0.27;290.54;17.39;63.05;3.34;341.20;371.34;5.29;59.71;-30.13;29.57;
07.10.2017 16:09:00;0.82;0.04;-0.93;-0.27;290.56;17.41;66.07;3.87;337.97;371.53;5.85;62.21;-33.56;28.65;
07.10.2017 16:10:00;0.78;0.03;-0.98;-0.27;290.57;17.42;63.34;2.50;334.41;371.15;3.94;60.84;-36.73;24.10;
07.10.2017 16:11:00;0.72;0.01;-1.04;-0.28;290.56;17.41;58.46;1.16;330.34;369.95;1.96;57.30;-39.60;17.70;
07.10.2017 16:12:00;0.66;-0.00;-1.09;-0.28;290.57;17.42;53.58;-0.34;326.93;369.89;-0.67;53.93;-42.96;10.96;
07.10.2017 16:13:00;0.56;-0.03;-1.14;-0.29;290.56;17.41;45.40;-2.60;322.76;368.91;-5.86;48.00;-46.15;1.85;
07.10.2017 16:14:00;0.43;-0.07;-1.21;-0.29;290.55;17.40;34.47;-6.18;317.66;368.11;-18.29;40.65;-50.45;-9.81;
07.10.2017 16:15:00;0.32;-0.10;-1.28;-0.30;290.51;17.36;25.65;-8.93;313.06;367.01;-35.66;34.57;-53.95;-19.38;
07.10.2017 16:16:00;0.23;-0.12;-1.32;-0.31;290.47;17.32;18.54;-10.87;309.72;366.42;-59.07;29.42;-56.70;-27.28;
07.10.2017 16:16:00;0.19;-0.13;-1.34;-0.31;290.44;17.29;15.30;-11.54;308.43;365.14;-75.57;26.84;-56.71;-29.87;
07.10.2017 16:18:00;0.15;-0.15;-1.33;-0.32;290.39;17.24;12.04;-12.98;308.22;364.45;-108.84;25.02;-56.24;-31.21;
07.10.2017 16:19:00;0.11;-0.16;-1.35;-0.32;290.36;17.21;9.18;-13.69;306.73;363.98;-150.16;22.87;-57.25;-34.38;
07.10.2017 16:20:00;0.09;-0.16;-1.39;-0.33;290.35;17.20;6.96;-13.83;304.11;363.01;-199.52;20.79;-58.90;-38.11;
07.10.2017 16:21:00;0.08;-0.15;-1.43;-0.34;290.34;17.19;6.20;-13.20;301.21;362.01;-213.19;19.40;-60.79;-41.40;
07.10.2017 16:22:00;0.06;-0.16;-1.46;-0.34;290.30;17.15;5.01;-13.76;298.59;361.30;-281.31;18.77;-62.71;-43.95;
07.10.2017 16:23:00;0.04;-0.16;-1.48;-0.35;290.27;17.12;3.58;-14.36;297.42;360.32;-402.09;17.94;-62.91;-44.96;
07.10.2017 16:24:00;0.05;-0.16;-1.49;-0.36;290.28;17.13;3.77;-13.76;296.86;359.17;-365.80;17.54;-62.30;-44.77;
07.10.2017 16:25:00;0.04;-0.15;-1.49;-0.36;290.29;17.14;3.49;-13.35;296.41;358.82;-396.37;16.84;-62.41;-45.57;
07.10.2017 16:26:00;0.03;-0.15;-1.50;-0.35;290.27;17.12;2.54;-13.18;296.03;360.00;-522.48;15.72;-63.97;-48.25;
07.10.2017 16:27:00;0.04;-0.15;-1.50;-0.35;290.28;17.13;3.47;-13.17;295.71;359.69;-383.49;16.64;-63.99;-47.35;
07.10.2017 16:28:00;0.05;-0.15;-1.51;-0.36;290.29;17.14;4.04;-13.08;295.23;358.34;-324.41;17.12;-63.11;-45.99;
07.10.2017 16:29:00;0.05;-0.16;-1.51;-0.37;290.28;17.13;4.01;-13.67;294.92;357.23;-341.25;17.68;-62.31;-44.63;
07.10.2017 16:30:00;0.05;-0.15;-1.52;-0.37;290.27;17.12;4.01;-13.29;294.65;357.61;-331.87;17.30;-62.96;-45.66;
07.10.2017 16:31:00;0.05;-0.15;-1.52;-0.38;290.27;17.12;3.68;-12.84;294.68;356.31;-348.91;16.52;-61.63;-45.11;
07.10.2017 16:32:00;0.03;-0.16;-1.51;-0.37;290.26;17.11;2.19;-13.77;294.89;357.91;-680.31;15.96;-63.02;-47.06;
07.10.2017 16:33:00;0.02;-0.16;-1.51;-0.37;290.27;17.12;1.24;-14.32;295.00;357.50;-1152.09;15.56;-62.50;-46.94;
07.10.2017 16:34:00;0.01;-0.16;-1.51;-0.37;290.26;17.11;0.95;-13.94;295.24;357.19;-1559.59;14.89;-61.95;-47.06;
07.10.2017 16:35:00;-0.00;-0.16;-1.51;-0.37;290.23;17.08;-0.39;-14.36;294.68;357.50;3676.98;13.98;-62.82;-48.84;
07.10.2017 16:36:00;0.00;-0.15;-1.50;-0.37;290.21;17.06;0.34;-13.43;295.14;356.63;-3341.46;13.77;-61.49;-47.72;
07.10.2017 16:37:00;0.00;-0.16;-1.50;-0.37;290.21;17.06;0.13;-13.85;295.22;356.66;-2900.10;13.98;-61.44;-47.46;
07.10.2017 16:38:00;-0.01;-0.17;-1.50;-0.37;290.17;17.02;-0.71;-14.80;295.22;356.53;2787.95;14.09;-61.32;-47.23;
07.10.2017 16:39:00;-0.02;-0.17;-1.50;-0.37;290.14;16.99;-1.43;-14.54;295.16;356.13;1022.41;13.11;-60.97;-47.86;
07.10.2017 16:40:00;-0.02;-0.16;-1.50;-0.38;290.14;16.99;-1.71;-14.10;295.04;355.35;841.46;12.39;-60.32;-47.93;
07.10.2017 16:41:00;-0.03;-0.16;-1.50;-0.39;290.14;16.99;-2.17;-14.06;295.14;353.85;657.07;11.88;-58.71;-46.83;
07.10.2017 16:42:00;-0.04;-0.17;-1.50;-0.39;290.14;16.99;-3.38;-14.98;295.37;354.22;446.03;11.60;-58.85;-47.25;
07.10.2017 16:43:00;-0.05;-0.17;-1.50;-0.39;290.14;16.99;-3.66;-14.78;294.97;354.73;404.56;11.12;-59.76;-48.64;
07.10.2017 16:44:00;-0.05;-0.17;-1.51;-0.40;290.12;16.97;-3.65;-14.88;294.43;353.00;408.10;11.23;-58.57;-47.33;
07.10.2017 16:45:00;-0.04;-0.17;-1.51;-0.41;290.13;16.98;-3.19;-14.91;294.60;351.62;469.40;11.72;-57.02;-45.31;
07.10.2017 16:46:00;-0.05;-0.18;-1.51;-0.42;290.13;16.98;-3.77;-15.54;294.62;350.67;413.57;11.78;-56.05;-44.27;
07.10.2017 16:47:00;-0.06;-0.18;-1.49;-0.40;290.14;16.99;-4.90;-15.41;295.66;352.65;316.70;10.51;-56.99;-46.48;
07.10.2017 16:48:00;-0.07;-0.17;-1.50;-0.39;290.13;16.98;-5.31;-15.09;295.23;353.85;284.11;9.77;-58.61;-48.84;
07.10.2017 16:49:00;-0.06;-0.17;-1.49;-0.40;290.13;16.98;-5.17;-14.64;295.61;353.05;283.45;9.47;-57.44;-47.97;
07.10.2017 16:50:00;-0.07;-0.17;-1.49;-0.40;290.15;17.00;-5.71;-14.71;295.51;353.48;257.71;9.00;-57.97;-48.97;
07.10.2017 16:51:00;-0.07;-0.17;-1.50;-0.40;290.15;17.00;-5.74;-15.16;295.40;352.64;263.90;9.41;-57.25;-47.84;
07.10.2017 16:52:00;-0.08;-0.18;-1.51;-0.41;290.13;16.98;-6.16;-15.79;294.60;351.55;256.26;9.63;-56.95;-47.32;
07.10.2017 16:53:00;-0.08;-0.18;-1.49;-0.42;290.12;16.97;-6.52;-15.98;295.46;350.81;245.35;9.47;-55.35;-45.88;
07.10.2017 16:54:00;-0.08;-0.18;-1.49;-0.41;290.15;17.00;-6.29;-15.44;295.86;351.77;245.44;9.15;-55.91;-46.76;
07.10.2017 16:55:00;-0.09;-0.19;-1.49;-0.41;290.13;16.98;-7.36;-16.62;295.95;351.67;226.91;9.27;-55.71;-46.45;
07.10.2017 16:56:00;-0.11;-0.20;-1.49;-0.41;290.12;16.97;-8.54;-17.39;295.45;351.90;203.87;8.86;-56.46;-47.60;
07.10.2017 16:57:00;-0.11;-0.20;-1.49;-0.41;290.10;16.95;-9.01;-17.41;295.49;351.16;193.20;8.39;-55.67;-47.27;
07.10.2017 16:58:00;-0.12;-0.19;-1.49;-0.42;290.08;16.93;-9.61;-17.02;295.71;350.43;177.06;7.41;-54.72;-47.31;
07.10.2017 16:59:00;-0.11;-0.18;-1.48;-0.42;290.07;16.92;-9.15;-15.49;295.93;350.29;169.35;6.34;-54.36;-48.02;
07.10.2017 17:00:00;-0.12;-0.19;-1.48;-0.42;290.06;16.91;-9.83;-16.16;295.68;350.12;164.56;6.34;-54.43;-48.10;
07.10.2017 17:01:00;-0.13;-0.18;-1.49;-0.42;290.04;16.89;-10.31;-15.81;295.44;350.30;153.43;5.51;-54.86;-49.35;
07.10.2017 17:02:00;-0.13;-0.17;-1.49;-0.43;290.02;16.87;-10.45;-15.15;295.32;349.20;145.02;4.70;-53.88;-49.18;
07.10.2017 17:03:00;-0.14;-0.18;-1.48;-0.42;290.03;16.88;-10.95;-15.61;295.68;349.78;142.58;4.66;-54.10;-49.44;
07.10.2017 17:04:00;-0.15;-0.19;-1.48;-0.41;290.01;16.86;-12.36;-16.71;295.71;351.10;135.37;4.35;-55.39;-51.04;
07.10.2017 17:05:00;-0.16;-0.19;-1.48;-0.41;289.98;16.83;-12.99;-16.41;295.42;351.29;126.34;3.42;-55.86;-52.44;
07.10.2017 17:06:00;-0.16;-0.19;-1.48;-0.42;289.97;16.82;-13.34;-16.66;295.47;349.49;125.00;3.33;-54.03;-50.70;
07.10.2017 17:07:00;-0.17;-0.20;-1.48;-0.43;289.97;16.82;-14.14;-17.20;295.43;348.56;121.71;3.07;-53.12;-50.05;
07.10.2017 17:08:00;-0.18;-0.20;-1.48;-0.43;289.95;16.80;-14.56;-17.35;295.56;348.00;119.22;2.79;-52.44;-49.65;
07.10.2017 17:09:00;-0.20;-0.20;-1.47;-0.41;289.93;16.78;-16.03;-17.37;295.80;350.40;108.41;1.33;-54.60;-53.27;
07.10.2017 17:10:00;-0.20;-0.19;-1.47;-0.41;289.92;16.77;-16.49;-16.78;295.73;350.09;101.72;0.28;-54.36;-54.08;
07.10.2017 17:11:00;-0.20;-0.19;-1.48;-0.43;289.91;16.76;-16.36;-16.16;295.19;348.50;98.76;-0.20;-53.31;-53.51;
07.10.2017 17:12:00;-0.20;-0.19;-1.48;-0.43;289.92;16.77;-16.53;-16.44;295.60;347.73;99.39;-0.10;-52.13;-52.23;
07.10.2017 17:13:00;-0.22;-0.20;-1.48;-0.44;289.91;16.76;-17.84;-17.19;294.91;347.19;96.36;-0.66;-52.28;-52.93;
07.10.2017 17:14:00;-0.24;-0.20;-1.47;-0.44;289.90;16.75;-19.15;-17.60;295.53;346.99;91.98;-1.54;-51.46;-53.00;
07.10.2017 17:15:00;-0.25;-0.20;-1.47;-0.43;289.91;16.76;-19.91;-17.74;295.97;348.15;89.11;-2.17;-52.18;-54.35;
07.10.2017 17:16:00;-0.26;-0.21;-1.47;-0.42;289.90;16.75;-20.71;-18.14;295.78;348.76;87.61;-2.57;-52.98;-55.55;
07.10.2017 17:17:00;-0.27;-0.21;-1.46;-0.40;289.88;16.73;-21.62;-18.08;296.33;351.01;83.66;-3.53;-54.67;-58.21;
07.10.2017 17:18:00;-0.27;-0.21;-1.47;-0.40;289.87;16.72;-22.16;-18.37;296.01;351.06;82.90;-3.79;-55.05;-58.84;
07.10.2017 17:19:00;-0.28;-0.21;-1.47;-0.42;289.84;16.69;-22.80;-18.14;295.85;349.36;79.56;-4.66;-53.50;-58.16;
07.10.2017 17:20:00;-0.29;-0.21;-1.46;-0.42;289.81;16.66;-23.37;-18.10;296.32;348.69;77.45;-5.27;-52.36;-57.63;
07.10.2017 17:21:00;-0.28;-0.20;-1.44;-0.41;289.80;16.65;-22.87;-17.81;297.67;349.87;77.89;-5.06;-52.20;-57.25;
07.10.2017 17:22:00;-0.29;-0.22;-1.43;-0.41;289.78;16.63;-23.80;-18.91;298.19;349.61;79.44;-4.89;-51.43;-56.31;
07.10.2017 17:23:00;-0.30;-0.23;-1.38;-0.42;289.76;16.61;-24.50;-19.98;301.42;348.36;81.53;-4.53;-46.93;-51.46;
07.10.2017 17:24:00;-0.31;-0.22;-1.31;-0.41;289.75;16.60;-24.71;-19.50;306.17;349.33;78.94;-5.20;-43.16;-48.36;
07.10.2017 17:25:00;-0.30;-0.22;-1.21;-0.41;289.74;16.59;-24.52;-19.35;313.15;349.53;78.92;-5.17;-36.38;-41.55;
07.10.2017 17:26:00;-0.29;-0.22;-1.09;-0.41;289.73;16.58;-23.55;-18.90;321.80;349.61;80.26;-4.65;-27.81;-32.46;
07.10.2017 17:27:00;-0.29;-0.21;-0.95;-0.38;289.74;16.59;-23.66;-18.26;331.69;353.17;77.18;-5.40;-21.48;-26.88;
07.10.2017 17:28:00;-0.30;-0.22;-0.87;-0.37;289.72;16.57;-23.95;-19.18;337.66;354.79;80.09;-4.77;-17.12;-21.89;
07.10.2017 17:29:00;-0.29;-0.21;-0.81;-0.36;289.73;16.58;-23.55;-18.66;342.03;355.45;79.23;-4.89;-13.42;-18.31;
07.10.2017 17:30:00;-0.28;-0.22;-0.77;-0.35;289.76;16.61;-22.83;-18.82;345.01;356.67;82.44;-4.01;-11.66;-15.67;
07.10.2017 17:31:00;-0.27;-0.21;-0.75;-0.35;289.78;16.63;-21.93;-18.67;346.27;356.88;85.15;-3.26;-10.62;-13.87;
07.10.2017 17:32:00;-0.27;-0.21;-0.74;-0.35;289.84;16.69;-21.55;-18.59;347.23;357.31;86.27;-2.96;-10.08;-13.04;
07.10.2017 17:33:00;-0.27;-0.22;-0.74;-0.35;289.89;16.74;-21.98;-19.03;347.75;358.25;86.59;-2.95;-10.50;-13.45;
07.10.2017 17:34:00;-0.28;-0.23;-0.75;-0.34;289.92;16.77;-22.71;-20.11;346.95;358.75;88.55;-2.60;-11.80;-14.41;
07.10.2017 17:35:00;-0.28;-0.23;-0.77;-0.34;289.97;16.82;-22.49;-19.99;345.97;358.82;88.91;-2.50;-12.85;-15.35;
07.10.2017 17:36:00;-0.28;-0.22;-0.80;-0.35;289.99;16.84;-22.68;-19.57;343.86;358.76;86.30;-3.11;-14.90;-18.01;
07.10.2017 17:37:00;-0.27;-0.21;-0.84;-0.35;290.04;16.89;-22.01;-18.75;341.47;358.59;85.18;-3.26;-17.11;-20.37;
07.10.2017 17:38:00;-0.27;-0.21;-0.88;-0.35;290.11;16.96;-21.88;-17.95;338.92;358.68;82.03;-3.93;-19.77;-23.70;
07.10.2017 17:39:00;-0.27;-0.21;-0.91;-0.36;290.17;17.02;-21.77;-18.22;337.18;358.39;83.66;-3.56;-21.21;-24.77;
07.10.2017 17:40:00;-0.27;-0.21;-0.92;-0.37;290.22;17.07;-21.82;-17.98;336.42;357.67;82.42;-3.83;-21.25;-25.08;
07.10.2017 17:41:00;-0.28;-0.22;-0.93;-0.37;290.27;17.12;-22.72;-19.08;336.51;357.55;83.97;-3.64;-21.04;-24.68;
07.10.2017 17:42:00;-0.29;-0.23;-0.95;-0.37;290.33;17.18;-23.13;-19.91;335.26;357.68;86.12;-3.21;-22.42;-25.63;
07.10.2017 17:43:00;-0.27;-0.22;-0.97;-0.38;290.38;17.23;-22.03;-19.42;333.97;357.27;88.17;-2.61;-23.31;-25.91;
07.10.2017 17:44:00;-0.27;-0.22;-0.97;-0.38;290.41;17.26;-22.17;-18.82;333.97;356.82;84.91;-3.35;-22.85;-26.20;
07.10.2017 17:45:00;-0.28;-0.22;-0.95;-0.38;290.47;17.32;-22.74;-19.00;336.24;356.98;83.55;-3.74;-20.74;-24.48;
07.10.2017 17:46:00;-0.28;-0.22;-0.90;-0.38;290.51;17.36;-22.93;-19.32;339.73;357.02;84.27;-3.61;-17.29;-20.89;
07.10.2017 17:47:00;-0.29;-0.23;-0.86;-0.38;290.56;17.41;-23.23;-19.93;343.20;357.54;85.77;-3.31;-14.34;-17.64;
07.10.2017 17:48:00;-0.28;-0.22;-0.82;-0.38;290.62;17.47;-22.72;-19.35;345.84;358.16;85.18;-3.37;-12.32;-15.69;
07.10.2017 17:49:00;-0.28;-0.21;-0.81;-0.38;290.70;17.55;-22.37;-18.65;347.62;358.81;83.42;-3.71;-11.19;-14.90;
07.10.2017 17:50:00;-0.27;-0.22;-0.80;-0.38;290.77;17.62;-21.60;-19.32;348.53;359.25;89.44;-2.28;-10.71;-13.00;
07.10.2017 17:51:00;-0.27;-0.22;-0.81;-0.38;290.83;17.68;-21.54;-19.41;348.11;359.48;90.12;-2.13;-11.37;-13.50;
07.10.2017 17:52:00;-0.28;-0.23;-0.81;-0.38;290.87;17.72;-22.50;-19.66;347.94;359.60;87.36;-2.84;-11.66;-14.50;
