Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
08.10.2017 11:51:00;1.63;0.17;-0.56;-0.16;289.23;16.08;132.05;14.95;357.27;376.68;11.32;117.10;-19.41;97.69;
08.10.2017 11:52:00;1.65;0.16;-0.61;-0.18;289.26;16.11;133.31;13.72;353.30;375.37;10.29;119.59;-22.07;97.52;
08.10.2017 11:53:00;1.51;0.12;-0.75;-0.17;289.33;16.18;121.90;10.25;344.06;376.64;8.36;111.65;-32.58;79.07;
08.10.2017 11:54:00;1.32;0.08;-0.97;-0.18;289.41;16.26;106.70;6.95;328.72;376.38;6.51;99.75;-47.66;52.08;
08.10.2017 11:55:00;1.49;0.10;-1.18;-0.20;289.41;16.26;120.80;8.95;313.62;373.95;7.41;111.85;-60.33;51.52;
08.10.2017 11:56:00;3.61;0.58;-1.27;-0.18;289.44;16.29;292.43;50.88;307.43;375.91;15.87;241.55;-68.48;173.07;
08.10.2017 11:57:00;4.05;0.68;-1.30;-0.15;289.56;16.41;328.00;59.14;306.19;379.82;17.99;268.86;-73.63;195.23;
08.10.2017 11:58:00;4.49;0.78;-1.31;-0.13;289.69;16.54;363.85;67.79;305.97;383.77;18.53;296.06;-77.80;218.26;
08.10.2017 11:59:00;4.19;0.72;-1.32;-0.12;289.83;16.68;339.43;62.87;306.14;385.60;18.28;276.56;-79.47;197.10;
08.10.2017 12:00:00;6.43;1.25;-1.32;-0.09;290.04;16.89;520.87;109.53;306.97;389.78;21.01;411.34;-82.81;328.53;
08.10.2017 12:01:00;5.65;1.06;-1.36;-0.12;290.19;17.04;457.75;92.78;305.55;387.92;20.24;364.98;-82.37;282.61;
08.10.2017 12:02:00;6.49;1.27;-1.35;-0.10;290.34;17.19;525.47;111.02;307.15;390.43;21.12;414.45;-83.28;331.17;
08.10.2017 12:03:00;6.64;1.31;-1.32;-0.07;290.58;17.43;537.34;114.12;310.57;395.41;21.24;423.22;-84.85;338.37;
08.10.2017 12:04:00;6.82;1.35;-1.28;-0.07;290.76;17.61;552.27;118.00;314.46;396.44;21.34;434.27;-81.98;352.29;
08.10.2017 12:05:00;5.83;1.08;-1.24;-0.08;290.99;17.84;471.99;94.36;318.44;396.81;19.85;377.63;-78.37;299.26;
08.10.2017 12:06:00;4.04;0.67;-1.16;-0.12;291.15;18.00;326.97;58.55;324.77;393.10;17.47;268.42;-68.33;200.09;
08.10.2017 12:07:00;3.29;0.49;-1.06;-0.16;291.21;18.06;266.33;42.83;332.31;388.21;16.08;223.49;-55.90;167.59;
08.10.2017 12:08:00;3.18;0.46;-0.95;-0.17;291.27;18.12;257.76;40.44;340.17;387.21;15.68;217.32;-47.04;170.28;
08.10.2017 12:09:00;3.04;0.42;-0.87;-0.18;291.28;18.13;245.97;36.84;346.05;386.20;14.98;209.13;-40.16;168.97;
08.10.2017 12:10:00;3.21;0.45;-0.81;-0.17;291.39;18.24;259.52;39.49;351.06;388.28;15.21;220.03;-37.22;182.81;
08.10.2017 12:11:00;3.19;0.46;-0.77;-0.16;291.51;18.36;258.03;40.18;354.95;389.63;15.57;217.85;-34.68;183.16;
08.10.2017 12:12:00;2.92;0.41;-0.70;-0.17;291.62;18.47;236.21;35.67;359.96;389.67;15.10;200.55;-29.71;170.83;
08.10.2017 12:13:00;3.07;0.44;-0.72;-0.18;291.70;18.55;248.72;38.08;359.37;388.38;15.31;210.63;-29.01;181.62;
08.10.2017 12:14:00;3.37;0.50;-0.71;-0.18;291.81;18.66;272.57;43.28;360.40;388.69;15.86;229.29;-28.29;201.00;
08.10.2017 12:15:00;3.51;0.53;-0.70;-0.17;291.92;18.77;283.85;46.03;361.84;390.73;16.13;237.82;-28.89;208.93;
08.10.2017 12:16:00;2.64;0.35;-0.69;-0.18;292.05;18.90;213.65;30.48;363.66;390.32;14.26;183.17;-26.66;156.51;
08.10.2017 12:17:00;2.69;0.36;-0.70;-0.21;292.12;18.97;218.09;31.12;362.80;387.63;14.26;186.97;-24.83;162.15;
08.10.2017 12:18:00;2.14;0.25;-0.68;-0.22;292.17;19.02;173.47;21.56;364.83;386.21;12.32;151.91;-21.37;130.54;
08.10.2017 12:19:00;1.70;0.15;-0.65;-0.23;292.18;19.03;138.02;13.36;366.91;384.99;9.67;124.66;-18.08;106.59;
08.10.2017 12:20:00;1.98;0.19;-0.67;-0.23;292.16;19.01;160.03;16.83;365.56;384.88;10.49;143.20;-19.32;123.88;
08.10.2017 12:21:00;2.15;0.23;-0.70;-0.22;292.22;19.07;174.46;20.43;363.45;386.18;11.71;154.03;-22.73;131.31;
08.10.2017 12:22:00;2.10;0.22;-0.72;-0.23;292.25;19.10;169.65;19.63;362.04;385.86;11.57;150.02;-23.82;126.19;
08.10.2017 12:23:00;2.28;0.25;-0.73;-0.23;292.24;19.09;184.62;21.90;361.35;385.39;11.84;162.73;-24.03;138.69;
08.10.2017 12:24:00;2.49;0.30;-0.73;-0.21;292.30;19.15;201.35;26.21;362.28;388.05;12.95;175.13;-25.77;149.36;
08.10.2017 12:25:00;1.92;0.19;-0.80;-0.21;292.36;19.21;155.08;17.02;357.37;388.17;10.90;138.06;-30.81;107.25;
08.10.2017 12:26:00;3.68;0.58;-1.01;-0.21;292.45;19.30;297.82;50.82;342.60;389.73;16.85;247.00;-47.13;199.87;
08.10.2017 12:27:00;2.34;0.28;-1.20;-0.21;292.54;19.39;189.22;24.26;329.76;389.63;12.78;164.97;-59.87;105.09;
08.10.2017 12:28:00;4.08;0.69;-1.22;-0.21;292.64;19.49;330.16;60.30;328.77;389.85;17.30;269.85;-61.09;208.77;
08.10.2017 12:29:00;7.39;1.49;-1.20;-0.16;292.87;19.72;598.01;129.76;331.41;397.64;21.66;468.26;-66.23;402.03;
08.10.2017 12:30:00;7.29;1.45;-1.25;-0.13;293.12;19.97;590.57;127.05;329.94;402.89;21.51;463.52;-72.94;390.58;
08.10.2017 12:31:00;7.07;1.40;-1.24;-0.12;293.32;20.17;572.64;122.18;331.65;404.68;21.34;450.46;-73.04;377.42;
08.10.2017 12:32:00;7.54;1.50;-1.14;-0.13;293.53;20.38;610.13;131.31;339.54;405.25;21.52;478.82;-65.72;413.10;
08.10.2017 12:33:00;7.23;1.42;-1.08;-0.12;293.76;20.61;585.37;124.02;345.16;407.85;21.11;461.35;-62.68;398.66;
08.10.2017 12:34:00;8.11;1.64;-1.06;-0.10;293.99;20.84;656.57;143.19;348.15;410.96;21.81;513.37;-62.81;450.56;
08.10.2017 12:35:00;7.07;1.38;-1.08;-0.14;294.22;21.07;572.24;120.92;348.37;407.94;20.54;451.32;-59.57;391.75;
08.10.2017 12:36:00;4.23;0.67;-1.08;-0.20;294.30;21.15;342.35;58.25;348.51;400.63;16.97;284.10;-52.13;231.98;
08.10.2017 12:37:00;3.58;0.51;-1.06;-0.22;294.36;21.21;289.65;44.57;350.07;398.76;15.26;245.08;-48.69;196.39;
08.10.2017 12:38:00;3.05;0.39;-1.06;-0.26;294.40;21.25;246.56;33.70;350.28;394.62;13.67;212.86;-44.33;168.52;
08.10.2017 12:39:00;2.97;0.37;-1.07;-0.27;294.43;21.28;240.32;32.74;350.29;393.44;13.62;207.58;-43.15;164.43;
08.10.2017 12:40:00;2.82;0.34;-1.04;-0.28;294.45;21.30;228.57;29.79;352.51;392.15;13.02;198.78;-39.64;159.14;
08.10.2017 12:41:00;2.58;0.28;-0.97;-0.30;294.38;21.23;209.03;24.43;357.07;389.76;11.67;184.61;-32.70;151.91;
08.10.2017 12:42:00;2.48;0.26;-0.92;-0.28;294.34;21.19;200.88;23.00;360.20;391.79;11.45;177.87;-31.59;146.29;
08.10.2017 12:43:00;2.68;0.31;-0.91;-0.27;294.33;21.18;217.04;27.19;360.49;392.41;12.52;189.85;-31.91;157.94;
08.10.2017 12:44:00;2.85;0.34;-0.94;-0.29;294.27;21.12;230.87;29.96;358.26;389.60;12.98;200.91;-31.34;169.57;
08.10.2017 12:45:00;2.86;0.34;-0.96;-0.28;294.23;21.08;231.74;29.61;356.74;390.18;12.78;202.13;-33.44;168.69;
08.10.2017 12:46:00;2.91;0.35;-0.94;-0.28;294.21;21.06;235.88;30.82;357.60;390.71;13.06;205.06;-33.12;171.95;
08.10.2017 12:47:00;3.02;0.39;-0.92;-0.28;294.19;21.04;244.67;33.64;359.42;390.56;13.75;211.04;-31.14;179.90;
08.10.2017 12:48:00;2.94;0.36;-0.91;-0.27;294.21;21.06;237.76;31.73;360.27;391.69;13.34;206.03;-31.42;174.61;
08.10.2017 12:49:00;2.79;0.33;-0.89;-0.28;294.20;21.05;225.84;29.11;361.25;391.20;12.89;196.73;-29.94;166.78;
08.10.2017 12:50:00;2.72;0.31;-0.89;-0.27;294.20;21.05;220.04;27.40;361.50;392.03;12.45;192.64;-30.53;162.11;
08.10.2017 12:51:00;2.71;0.32;-0.89;-0.27;294.18;21.03;219.09;27.60;361.13;391.41;12.60;191.49;-30.29;161.20;
08.10.2017 12:52:00;2.68;0.31;-0.91;-0.29;294.14;20.99;216.87;26.66;359.45;388.90;12.29;190.22;-29.45;160.76;
08.10.2017 12:53:00;2.69;0.30;-0.92;-0.30;294.06;20.91;217.45;26.32;358.67;387.75;12.10;191.13;-29.08;162.06;
08.10.2017 12:54:00;2.72;0.31;-0.90;-0.29;294.04;20.89;220.09;26.93;360.07;388.80;12.23;193.16;-28.73;164.43;
08.10.2017 12:55:00;2.48;0.26;-0.88;-0.28;293.96;20.81;200.43;22.35;360.45;388.62;11.14;178.08;-28.16;149.92;
08.10.2017 12:56:00;2.26;0.22;-0.88;-0.28;293.93;20.78;183.09;19.17;360.72;389.12;10.47;163.92;-28.41;135.51;
08.10.2017 12:57:00;2.17;0.20;-0.88;-0.29;293.89;20.74;175.61;17.74;360.16;387.38;10.10;157.87;-27.22;130.65;
08.10.2017 12:58:00;2.18;0.20;-0.89;-0.29;293.83;20.68;176.15;17.70;359.59;386.75;10.05;158.45;-27.16;131.29;
08.10.2017 12:59:00;2.13;0.19;-0.89;-0.29;293.82;20.67;172.65;16.76;359.51;387.29;9.71;155.89;-27.78;128.11;
08.10.2017 13:00:00;2.02;0.19;-0.89;-0.28;293.82;20.67;163.64;16.33;359.55;388.63;9.98;147.31;-29.08;118.23;
08.10.2017 13:01:00;1.86;0.16;-0.88;-0.29;293.81;20.66;150.69;14.19;359.77;387.57;9.41;136.50;-27.80;108.70;
08.10.2017 13:02:00;1.67;0.12;-0.87;-0.28;293.85;20.70;135.14;10.81;360.78;388.12;7.98;124.33;-27.34;97.00;
08.10.2017 13:03:00;1.29;0.06;-0.84;-0.29;293.90;20.75;104.06;4.84;362.97;387.13;4.44;99.22;-24.16;75.06;
08.10.2017 13:04:00;0.95;-0.02;-0.84;-0.31;293.87;20.72;77.07;-1.61;363.44;385.23;-2.13;78.68;-21.78;56.90;
08.10.2017 13:05:00;0.97;-0.02;-0.85;-0.32;293.86;20.71;78.52;-2.11;362.50;383.69;-2.73;80.63;-21.19;59.44;
08.10.2017 13:06:00;1.19;0.01;-0.86;-0.31;293.83;20.68;96.23;0.49;361.22;384.30;0.43;95.73;-23.08;72.65;
08.10.2017 13:07:00;1.47;0.07;-0.87;-0.30;293.82;20.67;118.74;5.79;360.53;385.49;4.82;112.95;-24.96;87.98;
08.10.2017 13:08:00;1.61;0.09;-0.87;-0.31;293.81;20.66;130.06;8.23;360.53;384.90;6.33;121.83;-24.38;97.45;
08.10.2017 13:09:00;1.67;0.10;-0.86;-0.31;293.78;20.63;135.08;9.16;360.88;384.85;6.78;125.92;-23.96;101.95;
08.10.2017 13:10:00;1.65;0.11;-0.86;-0.30;293.79;20.64;133.78;9.52;361.21;385.63;7.11;124.26;-24.42;99.84;
08.10.2017 13:11:00;1.41;0.06;-0.85;-0.30;293.79;20.64;114.08;5.30;361.60;385.20;4.54;108.77;-23.60;85.17;
08.10.2017 13:12:00;0.99;-0.02;-0.85;-0.31;293.78;20.63;80.56;-1.59;361.97;384.99;-2.25;82.14;-23.01;59.13;
08.10.2017 13:13:00;0.74;-0.07;-0.84;-0.32;293.71;20.56;59.72;-6.37;362.47;383.20;-10.81;66.09;-20.73;45.35;
08.10.2017 13:14:00;0.78;-0.07;-0.83;-0.32;293.65;20.50;62.79;-6.15;362.18;382.25;-9.98;68.94;-20.07;48.87;
08.10.2017 13:15:00;1.03;-0.02;-0.83;-0.33;293.62;20.47;83.62;-1.61;362.65;381.60;-2.04;85.23;-18.96;66.27;
08.10.2017 13:16:00;1.16;0.01;-0.83;-0.32;293.55;20.40;94.00;0.57;362.25;381.64;0.61;93.43;-19.39;74.04;
08.10.2017 13:17:00;1.01;-0.01;-0.82;-0.32;293.49;20.34;81.62;-1.26;362.47;381.88;-1.67;82.87;-19.41;63.46;
08.10.2017 13:18:00;0.71;-0.07;-0.81;-0.32;293.47;20.32;57.66;-5.74;363.10;381.91;-10.39;63.41;-18.81;44.60;
08.10.2017 13:19:00;0.50;-0.11;-0.80;-0.32;293.45;20.30;40.69;-9.29;363.22;381.36;-23.05;49.98;-18.14;31.84;
08.10.2017 13:20:00;0.42;-0.12;-0.81;-0.33;293.41;20.26;34.26;-10.82;362.78;380.14;-31.73;45.09;-17.35;27.73;
08.10.2017 13:21:00;0.34;-0.14;-0.80;-0.33;293.36;20.21;27.89;-12.34;363.03;379.39;-44.47;40.23;-16.36;23.87;
08.10.2017 13:22:00;0.26;-0.15;-0.79;-0.33;293.38;20.23;21.06;-13.13;363.57;379.42;-62.97;34.18;-15.85;18.34;
08.10.2017 13:23:00;0.18;-0.17;-0.79;-0.34;293.34;20.19;14.52;-14.51;363.57;378.43;-102.66;29.03;-14.86;14.17;
08.10.2017 13:24:00;0.12;-0.18;-0.78;-0.34;293.27;20.12;9.86;-15.68;363.71;377.54;-161.57;25.54;-13.83;11.71;
08.10.2017 13:25:00;0.09;-0.19;-0.78;-0.34;293.25;20.10;7.42;-16.64;364.05;377.33;-225.30;24.06;-13.28;10.78;
08.10.2017 13:26:00;0.07;-0.20;-0.77;-0.35;293.23;20.08;6.03;-17.44;364.38;376.96;-292.95;23.47;-12.58;10.89;
08.10.2017 13:27:00;0.08;-0.20;-0.77;-0.34;293.19;20.04;6.37;-17.10;364.25;377.29;-277.65;23.47;-13.04;10.43;
08.10.2017 13:28:00;0.12;-0.17;-0.77;-0.34;293.16;20.01;9.58;-15.12;364.15;377.03;-159.80;24.70;-12.88;11.82;
08.10.2017 13:29:00;0.16;-0.16;-0.77;-0.34;293.10;19.95;13.14;-13.84;363.87;376.58;-106.50;26.98;-12.71;14.27;
08.10.2017 13:30:00;0.19;-0.16;-0.76;-0.34;293.02;19.87;15.73;-13.91;363.74;376.16;-88.54;29.64;-12.42;17.22;
08.10.2017 13:31:00;0.22;-0.16;-0.76;-0.34;293.00;19.85;17.73;-14.20;363.90;376.65;-80.21;31.93;-12.74;19.19;
08.10.2017 13:32:00;0.23;-0.16;-0.75;-0.34;292.97;19.82;18.40;-13.91;364.27;376.58;-75.61;32.31;-12.31;20.00;
08.10.2017 13:33:00;0.22;-0.17;-0.75;-0.34;292.89;19.74;17.47;-14.93;363.96;375.77;-85.56;32.39;-11.81;20.58;
08.10.2017 13:34:00;0.23;-0.17;-0.75;-0.34;292.86;19.71;18.56;-14.70;363.93;375.78;-79.26;33.27;-11.85;21.42;
08.10.2017 13:35:00;0.22;-0.17;-0.74;-0.34;292.80;19.65;17.61;-14.91;364.13;375.55;-84.91;32.51;-11.42;21.09;
08.10.2017 13:36:00;0.22;-0.18;-0.74;-0.33;292.74;19.59;17.56;-15.68;363.83;376.13;-89.52;33.25;-12.30;20.94;
08.10.2017 13:37:00;0.27;-0.16;-0.74;-0.33;292.70;19.55;21.49;-14.23;363.39;376.48;-66.85;35.73;-13.09;22.64;
08.10.2017 13:38:00;0.32;-0.15;-0.74;-0.33;292.67;19.52;25.79;-12.88;363.39;376.29;-50.00;38.67;-12.90;25.77;
08.10.2017 13:39:00;0.39;-0.14;-0.73;-0.32;292.67;19.52;31.70;-11.83;363.73;377.03;-37.67;43.54;-13.31;30.23;
08.10.2017 13:40:00;0.45;-0.12;-0.74;-0.32;292.67;19.52;36.24;-10.37;363.66;377.31;-28.62;46.61;-13.66;32.95;
08.10.2017 13:41:00;0.40;-0.12;-0.74;-0.32;292.66;19.51;32.61;-10.51;363.32;377.18;-32.44;43.12;-13.86;29.26;
08.10.2017 13:42:00;0.30;-0.14;-0.74;-0.32;292.63;19.48;24.37;-12.43;362.97;376.67;-51.84;36.80;-13.70;23.10;
08.10.2017 13:43:00;0.21;-0.16;-0.74;-0.32;292.61;19.46;16.60;-14.38;363.13;376.15;-88.48;30.99;-13.02;17.96;
08.10.2017 13:44:00;0.15;-0.17;-0.73;-0.32;292.61;19.46;12.49;-15.18;363.51;376.62;-121.84;27.67;-13.11;14.56;
08.10.2017 13:45:00;0.09;-0.19;-0.72;-0.33;292.57;19.42;7.23;-16.44;363.87;375.73;-251.53;23.66;-11.86;11.80;
08.10.2017 13:46:00;0.00;-0.19;-0.72;-0.33;292.57;19.42;0.35;-16.86;364.44;375.73;-177.54;17.21;-11.29;5.92;
08.10.2017 13:47:00;-0.06;-0.20;-0.71;-0.33;292.57;19.42;-5.26;-17.62;365.10;375.55;355.93;12.36;-10.46;1.91;
08.10.2017 13:48:00;-0.12;-0.21;-0.69;-0.33;292.55;19.40;-9.62;-18.47;366.07;375.40;194.85;8.84;-9.33;-0.48;
08.10.2017 13:49:00;-0.17;-0.21;-0.69;-0.33;292.51;19.36;-13.83;-18.61;366.04;375.09;135.31;4.78;-9.05;-4.27;
08.10.2017 13:50:00;-0.22;-0.22;-0.67;-0.33;292.43;19.28;-17.43;-19.47;367.15;374.41;111.92;2.04;-7.27;-5.23;
08.10.2017 13:51:00;-0.25;-0.22;-0.64;-0.33;292.33;19.18;-20.14;-19.50;368.78;374.14;96.88;-0.65;-5.36;-6.00;
08.10.2017 13:52:00;-0.26;-0.22;-0.62;-0.33;292.21;19.06;-20.82;-19.08;369.44;373.55;91.66;-1.74;-4.12;-5.86;
08.10.2017 13:53:00;-0.27;-0.21;-0.50;-0.32;292.00;18.85;-21.80;-18.65;376.69;373.47;85.64;-3.15;3.22;0.07;
08.10.2017 13:54:00;-0.28;-0.20;-0.44;-0.31;291.68;18.53;-22.60;-17.06;379.11;372.75;75.53;-5.53;6.36;0.82;
08.10.2017 13:55:00;-0.26;-0.20;-0.55;-0.31;291.36;18.21;-20.75;-17.61;369.23;371.37;85.00;-3.14;-2.14;-5.28;
08.10.2017 13:56:00;-0.19;-0.19;-0.59;-0.29;291.17;18.02;-15.75;-16.66;365.85;371.65;106.51;0.91;-5.80;-4.88;
08.10.2017 13:57:00;-0.14;-0.17;-0.57;-0.29;290.97;17.82;-11.15;-15.26;365.85;371.44;138.86;4.11;-5.59;-1.48;
08.10.2017 13:58:00;-0.05;-0.15;-0.52;-0.28;290.81;17.66;-4.01;-12.95;368.38;371.44;369.47;8.94;-3.06;5.88;
08.10.2017 13:59:00;0.00;-0.13;-0.47;-0.27;290.58;17.43;0.18;-11.32;370.49;370.80;133.87;11.50;-0.31;11.19;
08.10.2017 14:00:00;0.09;-0.12;-0.43;-0.27;290.45;17.30;7.09;-10.35;373.10;371.10;-158.57;17.43;1.99;19.42;
08.10.2017 14:01:00;0.13;-0.11;-0.41;-0.26;290.33;17.18;10.38;-9.34;374.01;371.26;-90.73;19.72;2.75;22.47;
08.10.2017 14:02:00;0.16;-0.10;-0.43;-0.25;290.24;17.09;13.17;-8.99;372.05;371.28;-68.52;22.16;0.76;22.92;
08.10.2017 14:03:00;0.20;-0.10;-0.48;-0.25;290.15;17.00;15.92;-8.44;367.81;371.46;-53.09;24.36;-3.65;20.71;
08.10.2017 14:04:00;0.22;-0.09;-0.51;-0.25;290.09;16.94;17.55;-7.96;365.08;371.46;-45.35;25.50;-6.38;19.12;
08.10.2017 14:05:00;0.23;-0.09;-0.52;-0.24;290.05;16.90;18.55;-7.73;364.20;372.09;-41.69;26.28;-7.88;18.40;
08.10.2017 14:06:00;0.24;-0.08;-0.48;-0.24;290.03;16.88;19.57;-7.32;366.75;372.34;-37.43;26.89;-5.59;21.29;
08.10.2017 14:07:00;0.21;-0.09;-0.43;-0.24;289.93;16.78;16.65;-7.49;370.12;371.11;-45.33;24.14;-0.99;23.15;
08.10.2017 14:08:00;0.19;-0.09;-0.39;-0.24;289.86;16.71;15.08;-8.10;372.33;371.00;-53.74;23.18;1.33;24.51;
08.10.2017 14:09:00;0.17;-0.09;-0.35;-0.24;289.74;16.59;13.86;-7.90;374.90;370.52;-57.28;21.76;4.39;26.15;
08.10.2017 14:10:00;0.15;-0.10;-0.33;-0.23;289.62;16.47;12.19;-8.71;375.68;370.49;-71.52;20.90;5.19;26.09;
08.10.2017 14:11:00;0.18;-0.09;-0.32;-0.23;289.52;16.37;14.18;-8.04;375.54;370.91;-57.64;22.21;4.63;26.84;
08.10.2017 14:12:00;0.28;-0.07;-0.31;-0.22;289.45;16.30;22.41;-5.70;375.59;371.13;-26.55;28.11;4.47;32.57;
08.10.2017 14:13:00;0.41;-0.04;-0.28;-0.22;289.35;16.20;32.80;-3.52;377.26;370.87;-10.86;36.31;6.39;42.70;
08.10.2017 14:14:00;0.52;-0.03;-0.26;-0.21;289.27;16.12;41.75;-2.26;378.31;371.19;-5.66;44.01;7.12;51.13;
08.10.2017 14:15:00;0.70;0.01;-0.25;-0.21;289.18;16.03;56.55;1.02;378.77;371.05;1.74;55.53;7.72;63.24;
08.10.2017 14:16:00;0.88;0.05;-0.27;-0.20;289.15;16.00;71.44;4.11;376.90;372.56;5.66;67.34;4.35;71.68;
08.10.2017 14:17:00;1.11;0.10;-0.32;-0.19;289.15;16.00;89.89;8.59;373.46;373.56;9.50;81.30;-0.09;81.21;
08.10.2017 14:18:00;1.23;0.12;-0.33;-0.19;289.11;15.96;99.21;10.67;372.89;373.13;10.76;88.53;-0.24;88.29;
08.10.2017 14:19:00;1.22;0.12;-0.37;-0.18;289.11;15.96;99.01;10.70;369.93;374.10;10.80;88.31;-4.18;84.14;
08.10.2017 14:20:00;1.12;0.10;-0.41;-0.18;289.06;15.91;90.88;9.02;366.97;373.84;9.91;81.85;-6.88;74.98;
08.10.2017 14:21:00;0.96;0.07;-0.43;-0.18;289.01;15.86;77.72;6.44;364.80;373.30;8.26;71.28;-8.50;62.78;
08.10.2017 14:22:00;0.85;0.06;-0.46;-0.18;289.01;15.86;69.11;4.87;362.73;374.05;7.05;64.24;-11.32;52.92;
08.10.2017 14:23:00;0.79;0.05;-0.49;-0.18;289.01;15.86;64.26;4.05;360.67;373.96;6.29;60.21;-13.29;46.92;
08.10.2017 14:24:00;0.68;0.02;-0.49;-0.18;289.02;15.87;55.35;2.11;361.01;373.68;3.78;53.24;-12.67;40.57;
08.10.2017 14:25:00;0.62;0.00;-0.48;-0.18;289.01;15.86;49.89;0.43;361.55;373.67;0.86;49.46;-12.13;37.33;
08.10.2017 14:26:00;0.61;0.01;-0.49;-0.18;289.00;15.85;49.45;0.67;360.68;373.06;1.35;48.78;-12.38;36.40;
08.10.2017 14:27:00;0.60;0.00;-0.50;-0.19;288.94;15.79;48.90;0.30;359.61;371.62;0.61;48.60;-12.01;36.59;
08.10.2017 14:28:00;0.63;0.00;-0.52;-0.19;288.97;15.82;51.13;0.44;358.35;372.58;0.85;50.69;-14.23;36.47;
08.10.2017 14:29:00;0.62;0.01;-0.54;-0.19;289.00;15.85;50.51;0.66;357.16;372.84;1.29;49.85;-15.68;34.17;
08.10.2017 14:30:00;0.58;-0.01;-0.56;-0.19;289.04;15.89;46.89;-0.85;355.96;373.11;-1.82;47.74;-17.15;30.59;
08.10.2017 14:31:00;0.54;-0.01;-0.57;-0.19;289.10;15.95;43.57;-1.21;355.18;373.29;-2.79;44.78;-18.11;26.66;
08.10.2017 14:32:00;0.53;-0.02;-0.59;-0.19;289.16;16.01;43.00;-1.40;354.56;373.38;-3.25;44.39;-18.83;25.57;
08.10.2017 14:33:00;0.55;-0.02;-0.59;-0.19;289.24;16.09;44.30;-1.36;354.73;373.33;-3.08;45.66;-18.60;27.06;
08.10.2017 14:34:00;0.54;-0.01;-0.59;-0.20;289.31;16.16;43.69;-1.26;354.95;372.77;-2.91;44.95;-17.82;27.13;
08.10.2017 14:35:00;0.47;-0.04;-0.59;-0.21;289.35;16.20;37.91;-3.21;355.19;372.04;-8.62;41.12;-16.85;24.27;
08.10.2017 14:36:00;0.39;-0.06;-0.59;-0.21;289.41;16.26;31.96;-5.36;355.43;372.25;-16.83;37.32;-16.83;20.50;
08.10.2017 14:37:00;0.39;-0.06;-0.60;-0.21;289.45;16.30;31.65;-5.37;355.01;372.39;-17.00;37.02;-17.39;19.63;
08.10.2017 14:38:00;0.46;-0.05;-0.61;-0.21;289.49;16.34;36.93;-4.39;355.07;372.34;-11.94;41.32;-17.28;24.04;
08.10.2017 14:39:00;0.51;-0.05;-0.61;-0.22;289.52;16.37;41.06;-4.24;355.01;371.46;-10.33;45.30;-16.45;28.85;
08.10.2017 14:40:00;0.50;-0.06;-0.62;-0.22;289.57;16.42;40.22;-4.83;354.72;371.42;-12.02;45.05;-16.70;28.35;
08.10.2017 14:41:00;0.50;-0.05;-0.62;-0.22;289.58;16.43;40.53;-4.53;354.25;371.37;-11.20;45.05;-17.12;27.93;
08.10.2017 14:42:00;0.54;-0.04;-0.62;-0.23;289.60;16.45;43.46;-3.80;354.40;371.36;-8.77;47.26;-16.95;30.31;
08.10.2017 14:43:00;0.57;-0.04;-0.62;-0.22;289.63;16.48;46.13;-3.13;354.58;371.84;-6.78;49.25;-17.26;31.99;
08.10.2017 14:44:00;0.59;-0.03;-0.62;-0.22;289.69;16.54;47.49;-2.63;354.96;372.48;-5.53;50.11;-17.52;32.60;
08.10.2017 14:45:00;0.57;-0.03;-0.63;-0.22;289.75;16.60;46.28;-2.79;355.17;372.60;-6.04;49.07;-17.43;31.64;
08.10.2017 14:46:00;0.53;-0.04;-0.63;-0.23;289.83;16.68;43.24;-3.48;355.29;372.45;-8.06;46.73;-17.16;29.57;
08.10.2017 14:47:00;0.53;-0.04;-0.63;-0.23;289.88;16.73;42.87;-3.58;355.74;371.77;-8.36;46.45;-16.03;30.42;
08.10.2017 14:48:00;0.58;-0.03;-0.62;-0.23;289.91;16.76;47.12;-2.67;356.75;372.02;-5.75;49.79;-15.27;34.52;
08.10.2017 14:49:00;0.72;0.01;-0.61;-0.23;289.90;16.75;57.92;0.47;357.13;372.01;0.74;57.44;-14.88;42.57;
08.10.2017 14:50:00;0.86;0.04;-0.61;-0.23;289.90;16.75;69.39;3.09;356.86;372.95;4.39;66.30;-16.09;50.22;
08.10.2017 14:51:00;0.97;0.06;-0.62;-0.22;289.92;16.77;78.27;4.90;356.54;373.91;6.26;73.37;-17.37;56.00;
08.10.2017 14:52:00;0.95;0.06;-0.61;-0.22;289.96;16.81;76.55;5.33;357.26;374.12;6.96;71.22;-16.86;54.36;
08.10.2017 14:53:00;0.85;0.04;-0.63;-0.22;289.98;16.83;68.91;3.16;356.17;373.83;4.55;65.74;-17.66;48.09;
08.10.2017 14:54:00;0.73;0.01;-0.64;-0.22;290.00;16.85;59.14;0.77;355.41;374.08;1.27;58.38;-18.67;39.70;
